10000 0.1264835 0.00596454416448
15000 0.38812014 0.0110594485016
20000 0.81489104 0.031053868369
25000 1.38789708 0.0374364260377
30000 2.10840268 0.0646305239435
35000 2.97501064 0.0423735973723
40000 4.0043563 0.0753769239851
45000 5.1715786 0.0972128710614
50000 6.48711378 0.0972245450617
55000 7.95694004 0.118058301887
60000 9.5950746 0.175788387031
