10000 0.0025148 0.000204346764105
15000 0.00376386 0.000583735214288
20000 0.00511218 0.000608707735781
25000 0.00638406 0.000600947831679
30000 0.00756768 0.000661571475806
35000 0.00899992 0.00086057089981
40000 0.01032526 0.000878760918794
45000 0.01140108 0.000665241515241
50000 0.01287954 0.000777585447652
55000 0.0142846 0.000997048404041
60000 0.01563338 0.00142124787268
